submission_id,distractor,startDate,utterance_cat,reaction_time1,pos2,experiment_id,trial_type,selectedItem2,enjoyment,selectedItem1,reaction_time_prior,pos3,contrast,condition,endTime,refObject,pos1,selectedItem_prior,target,age,comments,context_id,reaction_time2,HitCorrect,languages,RT,pos4,gender,trial_number,startTime,timeSpent,comp,utterance
7984,white_egg,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,896,contrast,62,critical,orange_lettuce,1,orange_pumpkin,985,target,green_lettuce,atp,1562801366367,target,comp,green_lettuce,orange_lettuce,22,This is another test run.,orange_atp_lettuce,935,1,English,5143,distractor,other,15,1562800982118,6.40415,orange_pumpkin,orange lettuce
7984,red_corn,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,1363,target,62,filler,white_swan,1,white_swan,1119,comp,white_swan,aap,1562801366367,contrast,distractor,green_swan,green_swan,22,This is another test run.,green_aap_swan,653,1,English,5760,contrast,other,16,1562800982118,6.40415,green_carrot,white swan
7984,white_swan,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,1090,contrast,62,filler,NaN,1,white_swan,1562,target,yellow_strawberry,ttp,1562801366367,distractor,distractor,red_tomato,red_strawberry,22,This is another test run.,red_ttp_strawberry,NaN,1,English,3966,comp,other,17,1562800982118,6.40415,red_tomato,swan
7984,orange_carrot,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,1024,target,62,filler,NaN,1,red_corn,979,comp,red_corn,tap,1562801366367,distractor,contrast,yellow_corn,yellow_corn,22,This is another test run.,yellow_tap_corn,NaN,1,English,4256,distractor,other,18,1562800982118,6.40415,yellow_egg,carrot
7984,white_tomato,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,1217,comp,62,critical,green_carrot,1,green_lettuce,1571,contrast,orange_pumpkin,atn,1562801366367,target,target,green_lettuce,green_carrot,22,This is another test run.,green_atn_carrot,823,1,English,5783,distractor,other,19,1562800982118,6.40415,green_lettuce,green carrot
7984,red_tomato,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,951,comp,62,filler,NaN,1,orange_carrot,1852,distractor,white_pumpkin,ttp,1562801366367,comp,contrast,orange_pumpkin,orange_pumpkin,22,This is another test run.,orange_ttp_pumpkin,NaN,1,English,4097,target,other,20,1562800982118,6.40415,orange_carrot,carrot
7984,yellow_banana,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,943,target,62,filler,NaN,1,yellow_banana,1700,contrast,red_tomato,aap,1562801366367,distractor,distractor,white_tomato,white_tomato,22,This is another test run.,white_aap_tomato,NaN,1,English,4169,comp,other,21,1562800982118,6.40415,white_pumpkin,banana
7984,white_tomato,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,968,distractor,62,filler,yellow_strawberry,1,yellow_strawberry,2370,target,yellow_strawberry,tap,1562801366367,contrast,contrast,red_strawberry,red_strawberry,22,This is another test run.,red_tap_strawberry,1080,1,English,6656,comp,other,22,1562800982118,6.40415,red_corn,yellow strawberry
7984,red_tomato,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,718,comp,62,critical,green_carrot,1,green_carrot,1604,contrast,orange_carrot,atp,1562801366367,target,distractor,orange_carrot,green_carrot,22,This is another test run.,green_atp_carrot,863,1,English,5621,target,other,23,1562800982118,6.40415,green_lettuce,green carrot
7984,white_tomato,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,1034,comp,62,filler,yellow_strawberry,1,yellow_egg,1411,target,green_lettuce,aan,1562801366367,comp,distractor,white_tomato,yellow_egg,22,This is another test run.,yellow_aan_egg,831,1,English,5342,contrast,other,24,1562800982118,6.40415,yellow_strawberry,yellow strawberry
7984,yellow_banana,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,1049,contrast,62,filler,NaN,1,yellow_banana,1455,distractor,white_tomato,aan,1562801366367,distractor,target,red_corn,red_broccoli,22,This is another test run.,red_aan_broccoli,NaN,1,English,3732,comp,other,25,1562800982118,6.40415,red_corn,banana
7984,yellow_banana,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,1152,contrast,62,filler,green_carrot,1,green_carrot,958,target,red_tomato,aan,1562801366367,comp,distractor,red_tomato,green_swan,22,This is another test run.,green_aan_swan,976,1,English,5857,comp,other,26,1562800982118,6.40415,green_carrot,green carrot
7984,white_egg,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,903,contrast,62,filler,red_broccoli,1,red_broccoli,1054,target,red_broccoli,tap,1562801366367,contrast,comp,green_broccoli,green_broccoli,22,This is another test run.,green_tap_broccoli,1338,1,English,5372,distractor,other,27,1562800982118,6.40415,green_carrot,red broccoli
7984,red_broccoli,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,839,distractor,62,filler,orange_banana,1,orange_banana,1288,target,green_carrot,tan,1562801366367,comp,comp,red_broccoli,orange_pumpkin,22,This is another test run.,orange_tan_pumpkin,1103,1,English,5808,contrast,other,28,1562800982118,6.40415,orange_banana,orange banana
7984,yellow_strawberry,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,984,target,62,critical,green_broccoli,1,green_broccoli,1172,contrast,white_egg,ttn,1562801366367,target,comp,green_broccoli,green_broccoli,22,This is another test run.,green_ttn_broccoli,741,1,English,4925,distractor,other,29,1562800982118,6.40415,green_lettuce,green broccoli
7984,orange_carrot,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,1145,target,62,filler,NaN,1,orange_carrot,910,comp,white_tomato,tap,1562801366367,distractor,distractor,red_tomato,red_tomato,22,This is another test run.,red_tap_tomato,NaN,1,English,3606,contrast,other,30,1562800982118,6.40415,red_broccoli,carrot
7984,orange_pumpkin,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,975,distractor,62,filler,NaN,1,orange_pumpkin,907,comp,red_tomato,aan,1562801366367,distractor,target,orange_pumpkin,green_carrot,22,This is another test run.,green_aan_carrot,NaN,1,English,3442,contrast,other,31,1562800982118,6.40415,green_swan,pumpkin
7984,green_broccoli,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,1186,distractor,62,filler,NaN,1,green_broccoli,942,contrast,white_swan,tan,1562801366367,distractor,comp,orange_lettuce,orange_carrot,22,This is another test run.,orange_tan_carrot,NaN,1,English,3532,target,other,32,1562800982118,6.40415,orange_lettuce,broccoli
7984,yellow_banana,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,1048,target,62,critical,orange_carrot,1,orange_carrot,925,comp,green_swan,ttn,1562801366367,target,distractor,orange_carrot,orange_carrot,22,This is another test run.,orange_ttn_carrot,927,1,English,5106,contrast,other,33,1562800982118,6.40415,orange_pumpkin,orange carrot
7984,green_lettuce,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,1113,comp,62,filler,NaN,1,green_lettuce,767,target,orange_pumpkin,aap,1562801366367,distractor,contrast,white_tomato,white_pumpkin,22,This is another test run.,white_aap_pumpkin,NaN,1,English,4158,distractor,other,34,1562800982118,6.40415,white_tomato,lettuce
7984,white_egg,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,960,distractor,62,filler,NaN,1,white_egg,835,target,yellow_banana,aan,1562801366367,distractor,comp,white_egg,red_corn,22,This is another test run.,red_aan_corn,NaN,1,English,3218,contrast,other,35,1562800982118,6.40415,red_broccoli,egg
7984,yellow_banana,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,1378,contrast,62,critical,white_swan,1,white_egg,965,distractor,green_lettuce,ttn,1562801366367,target,target,green_lettuce,white_swan,22,This is another test run.,white_ttn_swan,854,1,English,5598,comp,other,36,1562800982118,6.40415,white_egg,white swan
7984,white_swan,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,1088,comp,62,filler,NaN,1,white_swan,957,target,yellow_egg,aan,1562801366367,distractor,contrast,orange_lettuce,orange_banana,22,This is another test run.,orange_aan_banana,NaN,1,English,3379,distractor,other,37,1562800982118,6.40415,orange_lettuce,swan
7984,orange_lettuce,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,1485,contrast,62,critical,yellow_egg,1,yellow_egg,1006,comp,white_egg,atp,1562801366367,target,distractor,white_egg,yellow_egg,22,This is another test run.,yellow_atp_egg,960,1,English,5598,target,other,38,1562800982118,6.40415,yellow_corn,yellow egg
7984,orange_carrot,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,951,contrast,62,filler,NaN,1,orange_carrot,1094,distractor,yellow_egg,atn,1562801366367,distractor,comp,green_broccoli,green_swan,22,This is another test run.,green_atn_swan,NaN,1,English,4282,target,other,39,1562800982118,6.40415,green_broccoli,carrot
7984,orange_pumpkin,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,960,distractor,62,filler,NaN,1,orange_pumpkin,1162,comp,white_tomato,tan,1562801366367,distractor,contrast,red_strawberry,red_strawberry,22,This is another test run.,red_tan_strawberry,NaN,1,English,3622,target,other,40,1562800982118,6.40415,red_corn,pumpkin
7984,red_tomato,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,1117,comp,62,filler,green_carrot,1,green_carrot,1013,contrast,green_carrot,tap,1562801366367,contrast,target,orange_carrot,orange_carrot,22,This is another test run.,orange_tap_carrot,1547,1,English,6220,distractor,other,41,1562800982118,6.40415,orange_lettuce,green carrot
7984,orange_lettuce,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,928,comp,62,critical,white_egg,1,white_egg,875,target,yellow_egg,ttp,1562801366367,target,distractor,white_swan,white_egg,22,This is another test run.,white_ttp_egg,1088,1,English,4956,contrast,other,42,1562800982118,6.40415,white_swan,white egg
7984,orange_lettuce,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,959,target,62,critical,red_tomato,1,red_strawberry,987,distractor,white_swan,ttn,1562801366367,target,comp,white_swan,red_tomato,22,This is another test run.,red_ttn_tomato,936,1,English,5838,contrast,other,43,1562800982118,6.40415,red_strawberry,red tomato
7984,green_broccoli,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,1468,target,62,critical,yellow_banana,1,yellow_corn,933,contrast,orange_lettuce,ttn,1562801366367,target,distractor,yellow_banana,yellow_banana,22,This is another test run.,yellow_ttn_banana,1106,1,English,7269,comp,other,44,1562800982118,6.40415,yellow_corn,yellow banana
7984,white_swan,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,895,comp,62,critical,red_broccoli,1,red_strawberry,860,distractor,yellow_egg,atn,1562801366367,target,target,red_strawberry,red_broccoli,22,This is another test run.,red_atn_broccoli,936,1,English,5363,contrast,other,45,1562800982118,6.40415,red_strawberry,red broccoli
7984,yellow_egg,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,1936,distractor,62,filler,NaN,1,green_broccoli,1344,target,white_pumpkin,ttn,1562801366367,comp,contrast,green_lettuce,green_lettuce,22,This is another test run.,green_ttn_lettuce,NaN,1,English,4629,comp,other,46,1562800982118,6.40415,green_broccoli,broccoli
7984,green_broccoli,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,1355,target,62,filler,NaN,1,green_broccoli,739,comp,red_strawberry,aan,1562801366367,distractor,distractor,white_pumpkin,white_pumpkin,22,This is another test run.,white_aan_pumpkin,NaN,1,English,3767,contrast,other,47,1562800982118,6.40415,white_tomato,broccoli
7984,green_carrot,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,1210,distractor,62,critical,red_tomato,1,red_tomato,1269,comp,white_tomato,ttp,1562801366367,target,contrast,white_tomato,red_tomato,22,This is another test run.,red_ttp_tomato,789,1,English,5425,target,other,48,1562800982118,6.40415,red_strawberry,red tomato
7984,green_broccoli,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,1284,comp,62,critical,yellow_corn,1,yellow_corn,1045,contrast,red_corn,ttp,1562801366367,target,distractor,yellow_banana,yellow_corn,22,This is another test run.,yellow_ttp_corn,991,1,English,6224,target,other,49,1562800982118,6.40415,yellow_banana,yellow corn
7984,orange_pumpkin,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),unmodified,1284,comp,62,filler,NaN,1,orange_pumpkin,984,contrast,white_swan,tan,1562801366367,distractor,distractor,yellow_strawberry,yellow_banana,22,This is another test run.,yellow_tan_banana,NaN,1,English,5052,target,other,50,1562800982118,6.40415,yellow_strawberry,pumpkin
7984,green_broccoli,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,992,distractor,62,critical,yellow_egg,1,yellow_banana,812,target,white_swan,atn,1562801366367,target,contrast,green_broccoli,yellow_egg,22,This is another test run.,yellow_atn_egg,992,1,English,5607,comp,other,51,1562800982118,6.40415,yellow_banana,yellow egg
7984,red_corn,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,856,target,62,critical,orange_carrot,1,orange_carrot,999,distractor,green_carrot,ttp,1562801366367,target,contrast,orange_carrot,orange_carrot,22,This is another test run.,orange_ttp_carrot,1339,1,English,6250,comp,other,52,1562800982118,6.40415,orange_pumpkin,orange carrot
7984,orange_banana,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,1041,comp,62,critical,red_corn,1,red_strawberry,1393,contrast,yellow_corn,atp,1562801366367,target,distractor,red_corn,red_corn,22,This is another test run.,red_atp_corn,742,1,English,5800,target,other,53,1562800982118,6.40415,red_strawberry,red corn
7984,orange_banana,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,959,contrast,62,critical,white_tomato,1,white_egg,909,target,green_lettuce,atn,1562801366367,target,distractor,green_lettuce,white_tomato,22,This is another test run.,white_atn_tomato,1202,1,English,5211,comp,other,54,1562800982118,6.40415,white_egg,white tomato
7984,red_broccoli,Wed Jul 10 2019 16:23:02 GMT-0700 (Pacific Daylight Time),modified,757,distractor,62,critical,white_pumpkin,1,white_pumpkin,1093,comp,orange_pumpkin,atp,1562801366367,target,target,orange_pumpkin,white_pumpkin,22,This is another test run.,white_atp_pumpkin,782,1,English,5097,contrast,other,55,1562800982118,6.40415,white_swan,white pumpkin
7983,black_feather,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),NaN,NaN,contrast,62,practice,NaN,2,NaN,NaN,target,yellow_lamp,contrast_not_present,1562800951330,target,distractor,NaN,red_bellpepper,34,this is a test trial.,NaN,NaN,1,English,2262,comp,female,1,1562800593424,5.9651,red_book,asdf
7983,green_scissors,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),NaN,NaN,distractor,62,practice,NaN,2,NaN,NaN,target,purple_flower,contrast_present,1562800951330,target,contrast,NaN,red_flower,34,this is a test trial.,NaN,NaN,1,English,588,comp,female,2,1562800593424,5.9651,red_candle,asdf
7983,orange_butterfly,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),NaN,NaN,contrast,62,practice,NaN,2,NaN,NaN,distractor,red_jacket,contrast_present,1562800951330,target,target,NaN,yellow_jacket,34,this is a test trial.,NaN,NaN,1,English,633,comp,female,3,1562800593424,5.9651,yellow_bike,adf
7983,orange_mug,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),NaN,NaN,contrast,62,practice,NaN,2,NaN,NaN,comp,light_chair,contrast_not_present,1562800951330,target,target,NaN,green_scissors,34,this is a test trial.,NaN,NaN,1,English,953,distractor,female,4,1562800593424,5.9651,green_toothbrush,asdf
7983,red_strawberry,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,803,contrast,62,filler,orange_banana,2,orange_banana,1237,distractor,orange_banana,tap,1562800951330,contrast,target,yellow_banana,yellow_banana,34,this is a test trial.,yellow_tap_banana,1177,1,English,6217,comp,female,1,1562800593424,5.9651,yellow_egg,orange banana
7983,green_broccoli,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,1081,contrast,62,critical,red_corn,2,red_strawberry,1786,distractor,yellow_corn,atp,1562800951330,target,comp,red_corn,red_corn,34,this is a test trial.,red_atp_corn,895,1,English,6131,target,female,2,1562800593424,5.9651,red_strawberry,red corn
7983,orange_carrot,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1669,comp,62,filler,NaN,2,orange_carrot,1593,target,green_broccoli,ttn,1562800951330,distractor,distractor,green_broccoli,white_swan,34,this is a test trial.,white_ttn_swan,NaN,1,English,4870,contrast,female,3,1562800593424,5.9651,white_egg,carrot
7983,red_corn,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,847,target,62,filler,green_carrot,2,green_carrot,1392,comp,white_pumpkin,aan,1562800951330,comp,contrast,red_corn,green_swan,34,this is a test trial.,green_aan_swan,921,1,English,5452,distractor,female,4,1562800593424,5.9651,green_carrot,green carrot
7983,yellow_strawberry,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,798,comp,62,critical,red_broccoli,2,red_broccoli,2200,distractor,orange_carrot,atn,1562800951330,target,target,red_broccoli,red_broccoli,34,this is a test trial.,red_atn_broccoli,887,1,English,5905,contrast,female,5,1562800593424,5.9651,red_tomato,red broccoli
7983,white_swan,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,831,comp,62,filler,NaN,2,orange_pumpkin,1482,distractor,yellow_egg,ttn,1562800951330,comp,contrast,orange_pumpkin,orange_carrot,34,this is a test trial.,orange_ttn_carrot,NaN,1,English,3709,target,female,6,1562800593424,5.9651,orange_pumpkin,pumpkin
7983,orange_banana,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,1033,target,62,critical,white_pumpkin,2,white_pumpkin,1539,comp,green_lettuce,atn,1562800951330,target,distractor,orange_banana,white_pumpkin,34,this is a test trial.,white_atn_pumpkin,710,1,English,5283,contrast,female,7,1562800593424,5.9651,white_egg,white pumpkin
7983,red_corn,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,718,distractor,62,filler,white_pumpkin,2,white_pumpkin,1054,contrast,yellow_banana,tan,1562800951330,comp,comp,white_pumpkin,white_swan,34,this is a test trial.,white_tan_swan,758,1,English,4952,target,female,8,1562800593424,5.9651,white_pumpkin,white pumpkin
7983,white_pumpkin,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,904,target,62,filler,NaN,2,yellow_banana,1490,distractor,orange_lettuce,atn,1562800951330,comp,contrast,yellow_strawberry,yellow_strawberry,34,this is a test trial.,yellow_atn_strawberry,NaN,1,English,3750,comp,female,9,1562800593424,5.9651,yellow_banana,banana
7983,orange_carrot,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1275,contrast,62,filler,NaN,2,orange_carrot,3061,comp,white_tomato,tap,1562800951330,distractor,distractor,red_tomato,red_tomato,34,this is a test trial.,red_tap_tomato,NaN,1,English,5725,target,female,10,1562800593424,5.9651,red_corn,carrot
7983,orange_pumpkin,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1064,target,62,filler,NaN,2,orange_pumpkin,1248,comp,white_egg,aap,1562800951330,distractor,distractor,yellow_egg,yellow_egg,34,this is a test trial.,yellow_aap_egg,NaN,1,English,3702,contrast,female,11,1562800593424,5.9651,yellow_strawberry,pumpkin
7983,red_corn,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,1282,contrast,62,filler,orange_pumpkin,2,orange_pumpkin,1684,target,orange_pumpkin,aap,1562800951330,contrast,comp,white_pumpkin,white_pumpkin,34,this is a test trial.,white_aap_pumpkin,847,1,English,6043,distractor,female,12,1562800593424,5.9651,white_tomato,orange pumpkin
7983,orange_pumpkin,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,1364,contrast,62,critical,white_swan,2,white_egg,1780,target,green_swan,ttp,1562800951330,target,distractor,green_swan,white_swan,34,this is a test trial.,white_ttp_swan,959,1,English,6349,comp,female,13,1562800593424,5.9651,white_egg,white swan
7983,yellow_corn,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,1257,distractor,62,critical,green_carrot,2,green_broccoli,2351,contrast,red_tomato,atn,1562800951330,target,target,red_tomato,green_carrot,34,this is a test trial.,green_atn_carrot,1331,1,English,7380,comp,female,14,1562800593424,5.9651,green_broccoli,green carrot
7983,green_lettuce,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1226,distractor,62,filler,NaN,2,white_swan,1659,comp,yellow_corn,atn,1562800951330,comp,target,white_swan,white_tomato,34,this is a test trial.,white_atn_tomato,NaN,1,English,5033,contrast,female,15,1562800593424,5.9651,white_swan,swan
7983,green_broccoli,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,991,comp,62,filler,NaN,2,green_broccoli,1399,target,red_strawberry,aap,1562800951330,distractor,contrast,yellow_strawberry,yellow_strawberry,34,this is a test trial.,yellow_aap_strawberry,NaN,1,English,3942,distractor,female,16,1562800593424,5.9651,yellow_egg,broccoli
7983,green_broccoli,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,984,comp,62,filler,red_corn,2,red_corn,1571,contrast,red_corn,ttp,1562800951330,contrast,distractor,yellow_corn,yellow_corn,34,this is a test trial.,yellow_ttp_corn,878,1,English,5825,target,female,17,1562800593424,5.9651,yellow_banana,red corn
7983,yellow_corn,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1476,comp,62,filler,NaN,2,green_broccoli,3466,target,orange_lettuce,ttp,1562800951330,comp,distractor,green_lettuce,green_lettuce,34,this is a test trial.,green_ttp_lettuce,NaN,1,English,6598,contrast,female,18,1562800593424,5.9651,green_broccoli,broccoli
7983,white_egg,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1185,target,62,filler,NaN,2,white_egg,1813,distractor,orange_carrot,ttn,1562800951330,distractor,comp,red_strawberry,red_strawberry,34,this is a test trial.,red_ttn_strawberry,NaN,1,English,4437,contrast,female,19,1562800593424,5.9651,red_tomato,egg
7983,yellow_banana,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,966,contrast,62,filler,NaN,2,yellow_banana,1401,comp,green_swan,tan,1562800951330,distractor,distractor,red_corn,red_strawberry,34,this is a test trial.,red_tan_strawberry,NaN,1,English,3921,target,female,20,1562800593424,5.9651,red_corn,banana
7983,green_broccoli,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,1008,contrast,62,filler,white_tomato,2,white_egg,1980,distractor,orange_pumpkin,tan,1562800951330,comp,target,white_tomato,white_egg,34,this is a test trial.,white_tan_egg,863,1,English,6104,comp,female,21,1562800593424,5.9651,white_tomato,white tomato
7983,red_tomato,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1242,distractor,62,filler,NaN,2,red_tomato,"1458,2292",comp,white_swan,aap,1562800951330,distractor,contrast,"green_carrot,green_swan",green_swan,34,this is a test trial.,green_aap_swan,NaN,1,English,5049,target,female,22,1562800593424,5.9651,green_carrot,tomato
7983,white_tomato,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1113,contrast,62,filler,NaN,2,orange_carrot,1401,distractor,yellow_banana,atn,1562800951330,comp,target,white_tomato,orange_lettuce,34,this is a test trial.,orange_atn_lettuce,NaN,1,English,3904,comp,female,23,1562800593424,5.9651,orange_carrot,carrot
7983,orange_pumpkin,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1112,target,62,filler,NaN,2,orange_pumpkin,2079,distractor,green_swan,atn,1562800951330,distractor,contrast,red_strawberry,red_corn,34,this is a test trial.,red_atn_corn,NaN,1,English,4880,comp,female,24,1562800593424,5.9651,red_strawberry,pumpkin
7983,white_egg,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,999,distractor,62,filler,orange_banana,2,orange_banana,1571,target,green_broccoli,tan,1562800951330,comp,comp,orange_carrot,orange_carrot,34,this is a test trial.,orange_tan_carrot,1177,1,English,6832,contrast,female,25,1562800593424,5.9651,orange_banana,orange banana
7983,white_egg,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1226,distractor,62,filler,NaN,2,white_egg,2048,target,orange_carrot,aap,1562800951330,distractor,contrast,green_carrot,green_carrot,34,this is a test trial.,green_aap_carrot,NaN,1,English,5640,comp,female,26,1562800593424,5.9651,green_swan,egg
7983,red_strawberry,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1055,contrast,62,filler,NaN,2,red_strawberry,3676,distractor,green_lettuce,aap,1562800951330,distractor,target,orange_lettuce,orange_lettuce,34,this is a test trial.,orange_aap_lettuce,NaN,1,English,6590,comp,female,27,1562800593424,5.9651,orange_banana,strawberry
7983,green_broccoli,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,895,distractor,62,critical,yellow_strawberry,2,yellow_strawberry,1635,comp,red_strawberry,atp,1562800951330,target,contrast,yellow_strawberry,yellow_strawberry,34,this is a test trial.,yellow_atp_strawberry,911,1,English,5888,target,female,28,1562800593424,5.9651,yellow_corn,yellow strawberry
7983,white_pumpkin,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,1023,distractor,62,filler,red_broccoli,2,red_broccoli,1974,target,red_broccoli,tap,1562800951330,contrast,contrast,green_broccoli,green_broccoli,34,this is a test trial.,green_tap_broccoli,1678,1,English,6922,comp,female,29,1562800593424,5.9651,green_swan,red broccoli
7983,red_tomato,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1048,contrast,62,filler,NaN,2,red_tomato,2628,target,green_carrot,tap,1562800951330,distractor,distractor,orange_carrot,orange_carrot,34,this is a test trial.,orange_tap_carrot,NaN,1,English,5261,comp,female,30,1562800593424,5.9651,orange_banana,tomato
7983,white_egg,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1081,comp,62,filler,NaN,2,white_egg,1844,contrast,yellow_corn,aap,1562800951330,distractor,target,red_corn,red_corn,34,this is a test trial.,red_aap_corn,NaN,1,English,4411,distractor,female,31,1562800593424,5.9651,red_broccoli,egg
7983,red_broccoli,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,1016,comp,62,critical,white_pumpkin,2,white_pumpkin,1417,target,orange_pumpkin,atp,1562800951330,target,distractor,white_pumpkin,white_pumpkin,34,this is a test trial.,white_atp_pumpkin,951,1,English,5566,contrast,female,32,1562800593424,5.9651,white_swan,white pumpkin
7983,red_strawberry,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1404,target,62,filler,NaN,2,red_strawberry,1643,comp,green_carrot,ttp,1562800951330,distractor,contrast,orange_pumpkin,orange_carrot,34,this is a test trial.,orange_ttp_carrot,NaN,1,English,4566,distractor,female,33,1562800593424,5.9651,orange_pumpkin,strawberry
