"HitCorrect","age","botresponse","comments","education","endTime","enjoyment","gender","languages","question","slider_val","startDate","startTime","timeSpent","trial_number","anon_worker_id"
1,31,"Linda","Everything worked. Good task.","some_college",1552325774100,2,"male","English","red_rock",100,"Mon Mar 11 2019 13:33:48 GMT-0400 (Eastern Daylight Time)",1552325628895,2.42008333333333,35,"131631856481315"
1,31,"Linda","Everything worked. Good task.","some_college",1552325774100,2,"male","English","red_candle",100,"Mon Mar 11 2019 13:33:48 GMT-0400 (Eastern Daylight Time)",1552325628895,2.42008333333333,36,"131631856481315"
1,31,"Linda","Everything worked. Good task.","some_college",1552325774100,2,"male","English","blue_sponge",99,"Mon Mar 11 2019 13:33:48 GMT-0400 (Eastern Daylight Time)",1552325628895,2.42008333333333,37,"131631856481315"
1,31,"Linda","Everything worked. Good task.","some_college",1552325774100,2,"male","English","green_carrot",20,"Mon Mar 11 2019 13:33:48 GMT-0400 (Eastern Daylight Time)",1552325628895,2.42008333333333,38,"131631856481315"
1,31,"Linda","Everything worked. Good task.","some_college",1552325774100,2,"male","English","white_tomato",16,"Mon Mar 11 2019 13:33:48 GMT-0400 (Eastern Daylight Time)",1552325628895,2.42008333333333,39,"131631856481315"
1,31,"Linda","Everything worked. Good task.","some_college",1552325774100,2,"male","English","black_feather",100,"Mon Mar 11 2019 13:33:48 GMT-0400 (Eastern Daylight Time)",1552325628895,2.42008333333333,40,"131631856481315"
1,31,"Linda","Everything worked. Good task.","some_college",1552325774100,2,"male","English","red_strawberry",100,"Mon Mar 11 2019 13:33:48 GMT-0400 (Eastern Daylight Time)",1552325628895,2.42008333333333,41,"131631856481315"
1,31,"Linda","Everything worked. Good task.","some_college",1552325774100,2,"male","English","orange_balloon",75,"Mon Mar 11 2019 13:33:48 GMT-0400 (Eastern Daylight Time)",1552325628895,2.42008333333333,42,"131631856481315"
1,31,"Linda","Everything worked. Good task.","some_college",1552325774100,2,"male","English","green_lettuce",100,"Mon Mar 11 2019 13:33:48 GMT-0400 (Eastern Daylight Time)",1552325628895,2.42008333333333,43,"131631856481315"
1,31,"Linda","Everything worked. Good task.","some_college",1552325774100,2,"male","English","orange_pumpkin",100,"Mon Mar 11 2019 13:33:48 GMT-0400 (Eastern Daylight Time)",1552325628895,2.42008333333333,44,"131631856481315"
1,31,"Linda","Everything worked. Good task.","some_college",1552325774100,2,"male","English","yellow_bicycle",85,"Mon Mar 11 2019 13:33:48 GMT-0400 (Eastern Daylight Time)",1552325628895,2.42008333333333,45,"131631856481315"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","yellow_snowman",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,1,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","white_egg",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,2,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","red_rock",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,3,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","red_pumpkin",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,4,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","yellow_banana",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,5,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","green_broccoli",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,6,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","blue_sponge",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,7,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","whitebrown_horse",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,8,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","red_book",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,9,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","yellow_lamp",99,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,10,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","orange_butterfly",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,11,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","yellow_egg",36,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,12,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","yellow_corn",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,13,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","red_strawberry",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,14,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","white_swan",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,15,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","green_scissors",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,16,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","red_tomato",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,17,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","red_broccoli",12,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,18,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","green_toothbrush",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,19,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","green_carrot",2,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,20,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","black_feather",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,21,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","orange_balloon",97,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,22,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","white_snowman",99,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,23,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","yellow_bicycle",98,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,24,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","orange_carrot",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,25,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","orange_lettuce",5,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,26,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","yellow_strawberry",9,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,27,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","light_chair",99,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,28,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","orange_pumpkin",98,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,29,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","white_carrot",6,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,30,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","orange_mug",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,31,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","red_bellpepper",98,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,32,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","red_flower",96,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,33,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","green_corn",5,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,34,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","yellow_jacket",96,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,35,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","white_pumpkin",6,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,36,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","red_corn",10,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,37,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","red_car",99,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,38,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","green_lettuce",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,39,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","red_candle",97,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,40,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","red_table",100,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,41,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","white_tomato",2,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,42,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","green_swan",4,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,43,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","red_soap",97,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,44,"536117717755046"
1,42,"Mary",NA,"some_college",1552325017381,2,"female","English, Spanish","orange_banana",35,"Mon Mar 11 2019 10:19:36 GMT-0700 (Pacific Daylight Time)",1552324776586,4.01325,45,"536117717755046"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","red_book",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,1,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","red_car",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,2,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","green_carrot",0,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,3,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","green_lettuce",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,4,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","yellow_egg",18,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,5,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","orange_balloon",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,6,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","red_pumpkin",13,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,7,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","white_carrot",17,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,8,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","green_broccoli",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,9,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","red_tomato",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,10,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","red_broccoli",23,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,11,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","blue_sponge",30,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,12,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","red_strawberry",81,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,13,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","orange_butterfly",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,14,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","red_rock",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,15,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","white_snowman",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,16,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","orange_banana",80,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,17,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","red_flower",96,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,18,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","red_table",99,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,19,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","green_swan",14,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,20,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","light_chair",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,21,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","orange_lettuce",23,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,22,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","white_egg",98,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,23,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","red_candle",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,24,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","yellow_jacket",98,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,25,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","yellow_snowman",13,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,26,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","white_swan",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,27,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","black_feather",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,28,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","orange_mug",97,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,29,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","green_toothbrush",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,30,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","yellow_corn",99,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,31,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","red_soap",96,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,32,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","green_corn",14,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,33,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","white_pumpkin",13,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,34,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","yellow_strawberry",5,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,35,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","white_tomato",11,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,36,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","yellow_bicycle",97,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,37,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","red_corn",11,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,38,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","yellow_lamp",92,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,39,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","red_bellpepper",92,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,40,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","orange_pumpkin",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,41,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","orange_carrot",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,42,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","green_scissors",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,43,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","whitebrown_horse",94,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,44,"014554128347034"
1,49,"Barbara",NA,"graduated_high_school",1552324897024,2,"female","English","yellow_banana",100,"Mon Mar 11 2019 12:17:04 GMT-0500 (Central Daylight Time)",1552324624996,4.5338,45,"014554128347034"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","white_egg",100,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,1,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","red_soap",89,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,2,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","yellow_egg",22,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,3,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","white_carrot",14,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,4,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","red_candle",73,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,5,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","green_corn",2,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,6,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","red_pumpkin",74,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,7,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","green_carrot",4,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,8,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","white_snowman",96,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,9,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","yellow_bicycle",83,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,10,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","whitebrown_horse",79,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,11,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","green_broccoli",100,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,12,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","red_tomato",99,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,13,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","red_bellpepper",33,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,14,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","yellow_snowman",14,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,15,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","orange_pumpkin",100,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,16,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","red_book",70,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,17,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","orange_lettuce",2,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,18,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","yellow_banana",100,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,19,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","red_rock",62,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,20,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","red_strawberry",99,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,21,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","green_swan",17,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,22,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","orange_balloon",62,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,23,"796584372556234"
1,39,"Jennifer","I think I started off not sure how to judge the pictures appropriately but as the HIT progressed my answers were more accurately reflected.","graduated_college",1552324888823,2,"male","English","yellow_lamp",100,"Mon Mar 11 2019 13:03:31 GMT-0400 (Eastern Daylight Time)",1552323811621,17.9533666666667,24,"796584372556234"
