"HitCorrect","age","botresponse","comments","education","endTime","enjoyment","feature1","feature2","feature3","gender","languages","obj_unknown","question","startDate","startTime","timeSpent","trial_number","anon_worker_id"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"green","crunchy","snappy","male","English",FALSE,"broccoli","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,15,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"fast","low","tight","male","English",FALSE,"sportscar","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,16,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"beautiful","light","colorful","male","English",FALSE,"butterfly","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,17,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"light","curved","stiff","male","English",FALSE,"feather","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,18,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"bright","upright","warm","male","English",FALSE,"lamp","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,19,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"light","bouncy","delicate","male","English",FALSE,"balloon","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,20,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"sturdy","seated","back","male","English",FALSE,"chair","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,21,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"warm","roofed","walls","male","English",FALSE,"house","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,22,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,NA,NA,NA,"male","English",TRUE,"ebbler","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,23,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"hollow","snout","slotted","male","English",FALSE,"piggy bank","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,24,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"beautiful","fragrant","colorful","male","English",FALSE,"flower","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,25,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,NA,NA,NA,"male","English",TRUE,"wobs","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,26,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"orange","crunchy","tasty","male","English",FALSE,"carrot","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,27,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,NA,NA,NA,"male","English",TRUE,"briggle","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,28,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"light","comfy","soft","male","English",FALSE,"toilet paper","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,29,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"hard","rolling","numbered","male","English",FALSE,"billiard ball","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,30,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"crunchy","green","cool","male","English",FALSE,"lettuce","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,31,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"smelly","worn","yellow","male","English",FALSE,"taxi","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,32,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"pink","standing","bill","male","English",FALSE,"flamingo","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,33,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"orange","cone-shaped","beat-up","male","English",FALSE,"traffic cone","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,34,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"red","seeds","tasty","male","English",FALSE,"strawberry","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,35,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"hard","crystals","gray","male","English",FALSE,"rock","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,36,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"yellow","tall","tassles","male","English",FALSE,"corn","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,37,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"flame","waxy","wick","male","English",FALSE,"candle","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,38,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"pointy","thumb","color","male","English",FALSE,"tack","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,39,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"cover","pages","musty","male","English",FALSE,"book","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,40,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"absorbent","light","holes","male","English",FALSE,"sponge","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,41,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"cold","top hat","eyes","male","English",FALSE,"snowman","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,42,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"ovoid","white","yolk","male","English",FALSE,"egg","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,43,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"waxy","fragrant","bubbles","male","English",FALSE,"soap","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,44,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"hollow","tasty","seeds","male","English",FALSE,"bell pepper","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,45,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"tank","red","foam","male","English",FALSE,"fire extinguisher","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,46,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"springy","float","yellow","male","English",FALSE,"rubber duck","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,47,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"pink","tail","snout","male","English",FALSE,"pig","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,48,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,NA,NA,NA,"male","English",TRUE,"florbs","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,49,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"green","bumpy","stem","male","English",FALSE,"zucchini","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,50,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"spines","flowers","stems","male","English",FALSE,"cactus","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,51,"897304277105650"
1,63,"Elizabeth",NA,"higher_degree",1551197119508,2,"red","juicy","vines","male","English",FALSE,"tomato","Tue Feb 26 2019 08:44:59 GMT-0700 (Mountain Standard Time)",1551195899195,20.33855,52,"897304277105650"
1,57,"Sarah","none","graduated_college",1551197040296,1,"pink","resembles a pig","jingly","male","English",FALSE,"piggy bank","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,1,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"round","smooth","hard","male","English",FALSE,"billiard ball","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,2,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"sturdy","wooden","brown","male","English",FALSE,"chair","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,3,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,NA,NA,NA,"male","English",TRUE,"florbs","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,4,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"yellow","sweet","hard","male","English",FALSE,"corn","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,5,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"sour","green","crunchy","male","English",FALSE,"pickle","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,6,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"colorful","light","graceful","male","English",FALSE,"butterfly","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,7,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"fragile","round","white","male","English",FALSE,"egg","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,8,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"clean","fragrant","slippery","male","English",FALSE,"soap","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,9,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"prickly","green","pointy","male","English",FALSE,"cactus","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,10,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"large","roomy","inviting","male","English",FALSE,"house","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,11,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"solid","printed","colorful","male","English",FALSE,"book","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,12,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"orange","rubber","striped","male","English",FALSE,"traffic cone","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,13,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"small","ceramic","hollow","male","English",FALSE,"cup","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,14,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"orange","crunchy","tasty","male","English",FALSE,"carrot","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,15,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"green","leafy","light","male","English",FALSE,"lettuce","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,16,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"pink","skinny","still","male","English",FALSE,"flamingo","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,17,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"warm","fleecy","collared","male","English",FALSE,"jacket","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,18,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"stinky","dirty","loud","male","English",FALSE,"pig","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,19,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"yellow","bouyant","small","male","English",FALSE,"rubber duck","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,20,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"sharp","small","pointed","male","English",FALSE,"tack","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,21,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"red","delicious","ugly","male","English",FALSE,"lobster","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,22,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"wheeled","fast","metallic","male","English",FALSE,"bicycle","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,23,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"orange","large","ridged","male","English",FALSE,"pumpkin","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,24,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"light","airy","soft","male","English",FALSE,"feather","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,25,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"white","perforated","soft","male","English",FALSE,"toilet paper","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,26,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"light","plastic","bristled","male","English",FALSE,"toothbrush","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,27,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"light","colorful","round","male","English",FALSE,"balloon","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,28,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"heavy","red","cylindrical","male","English",FALSE,"fire extinguisher","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,29,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"graceful","white","beaked","male","English",FALSE,"swan","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,30,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"fast","loud","flashy","male","English",FALSE,"sportscar","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,31,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"bright","ornamental","shaded","male","English",FALSE,"lamp","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,32,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"green","crunchy","leafy","male","English",FALSE,"broccoli","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,33,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,NA,NA,NA,"male","English",TRUE,"wobs","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,34,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"yellow","large","fast","male","English",FALSE,"taxi","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,35,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"waxy","bright","hot","male","English",FALSE,"candle","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,36,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"fragrant","beautiful","stemmed","male","English",FALSE,"flower","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,37,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"red","round","juicy","male","English",FALSE,"tomato","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,38,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"hard","weighty","sharp","male","English",FALSE,"rock","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,39,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"cold","round","frigid","male","English",FALSE,"snowman","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,40,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"flat","wooden","large","male","English",FALSE,"table","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,41,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"green","long","cylindrical","male","English",FALSE,"zucchini","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,42,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"round","bouncy","orange","male","English",FALSE,"basketball","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,43,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"green","smooth","crunchy","male","English",FALSE,"bell pepper","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,44,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"large","beautiful","graceful","male","English",FALSE,"horse","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,45,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,NA,NA,NA,"male","English",TRUE,"ebbler","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,46,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"rectangular","soft","pockmarked","male","English",FALSE,"sponge","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,47,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"sharp","metallic","hinged","male","English",FALSE,"scissors","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,48,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"yellow","smooth","soft","male","English",FALSE,"banana","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,49,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"light","pink","airy","male","English",FALSE,"cotton candy","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,50,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,"red","ripe","sweet","male","English",FALSE,"strawberry","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,51,"008772405888197"
1,57,"Sarah","none","graduated_college",1551197040296,1,NA,NA,NA,"male","English",TRUE,"briggle","Tue Feb 26 2019 08:44:08 GMT-0700 (Mountain Standard Time)",1551195848911,19.8564166666667,52,"008772405888197"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"flower","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,1,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"florbs","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,2,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"jacket","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,3,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"chair","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,4,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"pig","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,5,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"book","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,6,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"pickle","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,7,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"lettuce","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,8,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"zucchini","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,9,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"toilet paper","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,10,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"bicycle","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,11,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"banana","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,12,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"basketball","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,13,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"rock","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,14,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"pumpkin","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,15,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"scissors","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,16,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"piggy bank","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,17,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"corn","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,18,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"butterfly","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,19,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"taxi","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,20,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"balloon","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,21,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"horse","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,22,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"sponge","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,23,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"carrot","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,24,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"strawberry","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,25,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"traffic cone","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,26,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"soap","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,27,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"rubber duck","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,28,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"candle","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,29,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"briggle","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,30,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"fire extinguisher","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,31,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"house","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,32,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"tack","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,33,"745328269334466"
1,32,"Barbara",NA,"some_college",1551197032356,1,NA,NA,NA,"male","English",TRUE,"toothbrush","Tue Feb 26 2019 18:57:18 GMT+0300 (East Africa Time)",1551196638542,6.56356666666667,34,"745328269334466"
