"HitCorrect","age","botresponse","color","comments","education","endTime","enjoyment","gender","languages","refexp","startDate","startTime","timeSpent","trial_number","type","typicality_cat","anon_worker_id"
1,31,"Mary","green",NA,"some_college",1553018457938,2,"male","English","broccoli","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,2,"broccoli","typ","556315437936088"
1,31,"Mary","green",NA,"some_college",1553018457938,2,"male","English","scissors","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,3,"scissors","noncd","556315437936088"
1,31,"Mary","yellow",NA,"some_college",1553018457938,2,"male","English","bicycle","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,4,"bike","noncd","556315437936088"
1,31,"Mary","orange",NA,"some_college",1553018457938,2,"male","English","mug","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,5,"mug","noncd","556315437936088"
1,31,"Mary","orange",NA,"some_college",1553018457938,2,"male","English","butterfly","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,6,"butterfly","noncd","556315437936088"
1,31,"Mary","red",NA,"some_college",1553018457938,2,"male","English","pepper","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,7,"bellpepper","noncd","556315437936088"
1,31,"Mary","red",NA,"some_college",1553018457938,2,"male","English","car","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,8,"car","noncd","556315437936088"
1,31,"Mary","yellow",NA,"some_college",1553018457938,2,"male","English","snowman","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,9,"snowman","atyp","556315437936088"
1,31,"Mary","green",NA,"some_college",1553018457938,2,"male","English","lettuce","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,10,"lettuce","typ","556315437936088"
1,31,"Mary","white",NA,"some_college",1553018457938,2,"male","English","swan","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,11,"swan","typ","556315437936088"
1,31,"Mary","red",NA,"some_college",1553018457938,2,"male","English","flower","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,12,"flower","noncd","556315437936088"
1,31,"Mary","red",NA,"some_college",1553018457938,2,"male","English","table","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,13,"table","noncd","556315437936088"
1,31,"Mary","whitebrown",NA,"some_college",1553018457938,2,"male","English","horse","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,14,"horse","noncd","556315437936088"
1,31,"Mary","green",NA,"some_college",1553018457938,2,"male","English","pepper","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,15,"carrot","atyp","556315437936088"
1,31,"Mary","blue",NA,"some_college",1553018457938,2,"male","English","sponge","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,16,"sponge","noncd","556315437936088"
1,31,"Mary","red",NA,"some_college",1553018457938,2,"male","English","book","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,17,"book","noncd","556315437936088"
1,31,"Mary","orange",NA,"some_college",1553018457938,2,"male","English","balloon","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,18,"balloon","noncd","556315437936088"
1,31,"Mary","yellow",NA,"some_college",1553018457938,2,"male","English","lamp","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,19,"lamp","noncd","556315437936088"
1,31,"Mary","light",NA,"some_college",1553018457938,2,"male","English","chair","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,20,"chair","noncd","556315437936088"
1,31,"Mary","red",NA,"some_college",1553018457938,2,"male","English","tomato","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,21,"tomato","typ","556315437936088"
1,31,"Mary","black",NA,"some_college",1553018457938,2,"male","English","feather","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,22,"feather","noncd","556315437936088"
1,31,"Mary","red",NA,"some_college",1553018457938,2,"male","English","strawberry","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,23,"strawberry","typ","556315437936088"
1,31,"Mary","orange",NA,"some_college",1553018457938,2,"male","English","banana","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,24,"banana","atyp","556315437936088"
1,31,"Mary","white",NA,"some_college",1553018457938,2,"male","English","egg","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,25,"egg","typ","556315437936088"
1,31,"Mary","green",NA,"some_college",1553018457938,2,"male","English","toothbrush","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,26,"toothbrush","noncd","556315437936088"
1,31,"Mary","orange",NA,"some_college",1553018457938,2,"male","English","pumpkin","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,27,"pumpkin","typ","556315437936088"
1,31,"Mary","red",NA,"some_college",1553018457938,2,"male","English","rock","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,28,"rock","noncd","556315437936088"
1,31,"Mary","red",NA,"some_college",1553018457938,2,"male","English","candle","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,29,"candle","noncd","556315437936088"
1,31,"Mary","red",NA,"some_college",1553018457938,2,"male","English","soap","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,30,"soap","noncd","556315437936088"
1,31,"Mary","red",NA,"some_college",1553018457938,2,"male","English","corn","Tue Mar 19 2019 13:58:14 GMT-0400 (Eastern Daylight Time)",1553018294322,2.72693333333333,31,"corn","atyp","556315437936088"
1,37,"Mary","red",NA,"higher_degree",1553018365824,2,"male","English","Pepper\","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,1,"bellpepper","noncd","388224610845133"
1,37,"Mary","red",NA,"higher_degree",1553018365824,2,"male","English","Book","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,2,"book","noncd","388224610845133"
1,37,"Mary","red",NA,"higher_degree",1553018365824,2,"male","English","Soap","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,3,"soap","noncd","388224610845133"
1,37,"Mary","green",NA,"higher_degree",1553018365824,2,"male","English","Scissors","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,4,"scissors","noncd","388224610845133"
1,37,"Mary","red",NA,"higher_degree",1553018365824,2,"male","English","table","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,5,"table","noncd","388224610845133"
1,37,"Mary","blue",NA,"higher_degree",1553018365824,2,"male","English","foam","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,6,"sponge","noncd","388224610845133"
1,37,"Mary","black",NA,"higher_degree",1553018365824,2,"male","English","feather","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,7,"feather","noncd","388224610845133"
1,37,"Mary","orange",NA,"higher_degree",1553018365824,2,"male","English","butterfly","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,8,"butterfly","noncd","388224610845133"
1,37,"Mary","red",NA,"higher_degree",1553018365824,2,"male","English","flower","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,9,"flower","noncd","388224610845133"
1,37,"Mary","red",NA,"higher_degree",1553018365824,2,"male","English","pin","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,10,"candle","noncd","388224610845133"
1,37,"Mary","green",NA,"higher_degree",1553018365824,2,"male","English","toothbrush","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,11,"toothbrush","noncd","388224610845133"
1,37,"Mary","yellow",NA,"higher_degree",1553018365824,2,"male","English","snowman","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,12,"snowman","atyp","388224610845133"
1,37,"Mary","red",NA,"higher_degree",1553018365824,2,"male","English","raspberry","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,13,"strawberry","typ","388224610845133"
1,37,"Mary","orange",NA,"higher_degree",1553018365824,2,"male","English","carrot","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,14,"carrot","typ","388224610845133"
1,37,"Mary","orange",NA,"higher_degree",1553018365824,2,"male","English","balon","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,15,"balloon","noncd","388224610845133"
1,37,"Mary","light",NA,"higher_degree",1553018365824,2,"male","English","chair","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,16,"chair","noncd","388224610845133"
1,37,"Mary","yellow",NA,"higher_degree",1553018365824,2,"male","English","banana","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,17,"banana","typ","388224610845133"
1,37,"Mary","white",NA,"higher_degree",1553018365824,2,"male","English","pumpkin","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,18,"pumpkin","atyp","388224610845133"
1,37,"Mary","red",NA,"higher_degree",1553018365824,2,"male","English","tomato","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,19,"tomato","typ","388224610845133"
1,37,"Mary","green",NA,"higher_degree",1553018365824,2,"male","English","leaf","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,20,"broccoli","typ","388224610845133"
1,37,"Mary","white",NA,"higher_degree",1553018365824,2,"male","English","egg","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,21,"egg","typ","388224610845133"
1,37,"Mary","yellow",NA,"higher_degree",1553018365824,2,"male","English","corn\","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,22,"corn","typ","388224610845133"
1,37,"Mary","yellow",NA,"higher_degree",1553018365824,2,"male","English","lamp","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,23,"lamp","noncd","388224610845133"
1,37,"Mary","orange",NA,"higher_degree",1553018365824,2,"male","English","mug cup","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,24,"mug","noncd","388224610845133"
1,37,"Mary","yellow",NA,"higher_degree",1553018365824,2,"male","English","sweater","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,25,"jacket","noncd","388224610845133"
1,37,"Mary","yellow",NA,"higher_degree",1553018365824,2,"male","English","bicycle","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,26,"bike","noncd","388224610845133"
1,37,"Mary","green",NA,"higher_degree",1553018365824,2,"male","English","dove","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,27,"swan","atyp","388224610845133"
1,37,"Mary","red",NA,"higher_degree",1553018365824,2,"male","English","stone","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,28,"rock","noncd","388224610845133"
1,37,"Mary","whitebrown",NA,"higher_degree",1553018365824,2,"male","English","horse","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,29,"horse","noncd","388224610845133"
1,37,"Mary","red",NA,"higher_degree",1553018365824,2,"male","English","car","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,30,"car","noncd","388224610845133"
1,37,"Mary","green",NA,"higher_degree",1553018365824,2,"male","English","salad","Tue Mar 19 2019 11:53:57 GMT-0600 (Central Standard Time)",1553018037265,5.47598333333333,31,"lettuce","typ","388224610845133"
1,38,"Elizabeth","orange",NA,"graduated_high_school",1553018245476,2,"male","english","mug","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,1,"mug","noncd","389416555676672"
1,38,"Elizabeth","orange",NA,"graduated_high_school",1553018245476,2,"male","english","banana","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,2,"banana","atyp","389416555676672"
1,38,"Elizabeth","yellow",NA,"graduated_high_school",1553018245476,2,"male","english","lamp","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,3,"lamp","noncd","389416555676672"
1,38,"Elizabeth","yellow",NA,"graduated_high_school",1553018245476,2,"male","english","strawberry","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,4,"strawberry","atyp","389416555676672"
1,38,"Elizabeth","black",NA,"graduated_high_school",1553018245476,2,"male","english","feather","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,5,"feather","noncd","389416555676672"
1,38,"Elizabeth","red",NA,"graduated_high_school",1553018245476,2,"male","english","soap","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,6,"soap","noncd","389416555676672"
1,38,"Elizabeth","white",NA,"graduated_high_school",1553018245476,2,"male","english","egg","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,7,"egg","typ","389416555676672"
1,38,"Elizabeth","green",NA,"graduated_high_school",1553018245476,2,"male","english","broccoli","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,8,"broccoli","typ","389416555676672"
1,38,"Elizabeth","light",NA,"graduated_high_school",1553018245476,2,"male","english","chair","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,9,"chair","noncd","389416555676672"
1,38,"Elizabeth","yellow",NA,"graduated_high_school",1553018245476,2,"male","english","jacket","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,10,"jacket","noncd","389416555676672"
1,38,"Elizabeth","red",NA,"graduated_high_school",1553018245476,2,"male","english","car","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,11,"car","noncd","389416555676672"
1,38,"Elizabeth","yellow",NA,"graduated_high_school",1553018245476,2,"male","english","corn","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,12,"corn","typ","389416555676672"
1,38,"Elizabeth","red",NA,"graduated_high_school",1553018245476,2,"male","english","candle","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,13,"candle","noncd","389416555676672"
1,38,"Elizabeth","yellow",NA,"graduated_high_school",1553018245476,2,"male","english","snowman","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,14,"snowman","atyp","389416555676672"
1,38,"Elizabeth","whitebrown",NA,"graduated_high_school",1553018245476,2,"male","english","horse","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,15,"horse","noncd","389416555676672"
1,38,"Elizabeth","orange",NA,"graduated_high_school",1553018245476,2,"male","english","cabbage","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,16,"lettuce","atyp","389416555676672"
1,38,"Elizabeth","yellow",NA,"graduated_high_school",1553018245476,2,"male","english","bicycle","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,17,"bike","noncd","389416555676672"
1,38,"Elizabeth","white",NA,"graduated_high_school",1553018245476,2,"male","english","pumpkin","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,18,"pumpkin","atyp","389416555676672"
1,38,"Elizabeth","red",NA,"graduated_high_school",1553018245476,2,"male","english","table","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,19,"table","noncd","389416555676672"
1,38,"Elizabeth","green",NA,"graduated_high_school",1553018245476,2,"male","english","carrot","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,20,"carrot","atyp","389416555676672"
1,38,"Elizabeth","white",NA,"graduated_high_school",1553018245476,2,"male","english","tomato","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,21,"tomato","atyp","389416555676672"
1,38,"Elizabeth","orange",NA,"graduated_high_school",1553018245476,2,"male","english","baloon","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,22,"balloon","noncd","389416555676672"
1,38,"Elizabeth","green",NA,"graduated_high_school",1553018245476,2,"male","english","scissors","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,23,"scissors","noncd","389416555676672"
1,38,"Elizabeth","green",NA,"graduated_high_school",1553018245476,2,"male","english","toothbrush","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,24,"toothbrush","noncd","389416555676672"
1,38,"Elizabeth","red",NA,"graduated_high_school",1553018245476,2,"male","english","flower","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,25,"flower","noncd","389416555676672"
1,38,"Elizabeth","red",NA,"graduated_high_school",1553018245476,2,"male","english","rock","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,26,"rock","noncd","389416555676672"
1,38,"Elizabeth","orange",NA,"graduated_high_school",1553018245476,2,"male","english","butterfly","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,27,"butterfly","noncd","389416555676672"
1,38,"Elizabeth","green",NA,"graduated_high_school",1553018245476,2,"male","english","swan","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,28,"swan","atyp","389416555676672"
1,38,"Elizabeth","red",NA,"graduated_high_school",1553018245476,2,"male","english","bell pepper","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,29,"bellpepper","noncd","389416555676672"
1,38,"Elizabeth","red",NA,"graduated_high_school",1553018245476,2,"male","english","book","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,30,"book","noncd","389416555676672"
1,38,"Elizabeth","blue",NA,"graduated_high_school",1553018245476,2,"male","english","sponge","Tue Mar 19 2019 13:52:30 GMT-0400 (Eastern Daylight Time)",1553017950660,4.9136,31,"sponge","noncd","389416555676672"
1,30,"Jessica","red",NA,"graduated_high_school",1553018219730,1,"male","english","soap","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,1,"soap","noncd","167818042262846"
1,30,"Jessica","black",NA,"graduated_high_school",1553018219730,1,"male","english","feather","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,2,"feather","noncd","167818042262846"
1,30,"Jessica","orange",NA,"graduated_high_school",1553018219730,1,"male","english","bannana","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,3,"banana","atyp","167818042262846"
1,30,"Jessica","red",NA,"graduated_high_school",1553018219730,1,"male","english","broccoli","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,4,"broccoli","atyp","167818042262846"
1,30,"Jessica","red",NA,"graduated_high_school",1553018219730,1,"male","english","flower","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,5,"flower","noncd","167818042262846"
1,30,"Jessica","yellow",NA,"graduated_high_school",1553018219730,1,"male","english","egg","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,6,"egg","atyp","167818042262846"
1,30,"Jessica","yellow",NA,"graduated_high_school",1553018219730,1,"male","english","jacket","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,7,"jacket","noncd","167818042262846"
1,30,"Jessica","red",NA,"graduated_high_school",1553018219730,1,"male","english","car","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,8,"car","noncd","167818042262846"
1,30,"Jessica","orange",NA,"graduated_high_school",1553018219730,1,"male","english","carrot","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,9,"carrot","typ","167818042262846"
1,30,"Jessica","orange",NA,"graduated_high_school",1553018219730,1,"male","english","lettuce","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,10,"lettuce","atyp","167818042262846"
1,30,"Jessica","orange",NA,"graduated_high_school",1553018219730,1,"male","english","pumpkin","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,11,"pumpkin","typ","167818042262846"
1,30,"Jessica","orange",NA,"graduated_high_school",1553018219730,1,"male","english","mug","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,12,"mug","noncd","167818042262846"
1,30,"Jessica","red",NA,"graduated_high_school",1553018219730,1,"male","english","book","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,13,"book","noncd","167818042262846"
1,30,"Jessica","green",NA,"graduated_high_school",1553018219730,1,"male","english","scissors","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,14,"scissors","noncd","167818042262846"
1,30,"Jessica","blue",NA,"graduated_high_school",1553018219730,1,"male","english","sponge","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,15,"sponge","noncd","167818042262846"
1,30,"Jessica","red",NA,"graduated_high_school",1553018219730,1,"male","english","rock","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,16,"rock","noncd","167818042262846"
1,30,"Jessica","red",NA,"graduated_high_school",1553018219730,1,"male","english","pepper","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,17,"bellpepper","noncd","167818042262846"
1,30,"Jessica","light",NA,"graduated_high_school",1553018219730,1,"male","english","chair","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,18,"chair","noncd","167818042262846"
1,30,"Jessica","orange",NA,"graduated_high_school",1553018219730,1,"male","english","butterfly","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,19,"butterfly","noncd","167818042262846"
1,30,"Jessica","red",NA,"graduated_high_school",1553018219730,1,"male","english","table","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,20,"table","noncd","167818042262846"
1,30,"Jessica","white",NA,"graduated_high_school",1553018219730,1,"male","english","snowman","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,21,"snowman","typ","167818042262846"
1,30,"Jessica","orange",NA,"graduated_high_school",1553018219730,1,"male","english","balloon","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,22,"balloon","noncd","167818042262846"
1,30,"Jessica","red",NA,"graduated_high_school",1553018219730,1,"male","english","candle","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,23,"candle","noncd","167818042262846"
1,30,"Jessica","white",NA,"graduated_high_school",1553018219730,1,"male","english","tomato","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,24,"tomato","atyp","167818042262846"
1,30,"Jessica","yellow",NA,"graduated_high_school",1553018219730,1,"male","english","bike","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,25,"bike","noncd","167818042262846"
1,30,"Jessica","green",NA,"graduated_high_school",1553018219730,1,"male","english","swan","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,26,"swan","atyp","167818042262846"
1,30,"Jessica","yellow",NA,"graduated_high_school",1553018219730,1,"male","english","strawberry","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,27,"strawberry","atyp","167818042262846"
1,30,"Jessica","green",NA,"graduated_high_school",1553018219730,1,"male","english","toothbrush","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,28,"toothbrush","noncd","167818042262846"
1,30,"Jessica","yellow",NA,"graduated_high_school",1553018219730,1,"male","english","lamp","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,29,"lamp","noncd","167818042262846"
1,30,"Jessica","whitebrown",NA,"graduated_high_school",1553018219730,1,"male","english","horse","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,30,"horse","noncd","167818042262846"
1,30,"Jessica","red",NA,"graduated_high_school",1553018219730,1,"male","english","corn","Wed Mar 20 2019 00:54:39 GMT+0700 (Indochina Time)",1553018079131,2.34331666666667,31,"corn","atyp","167818042262846"
1,30,"Mary","green",NA,"graduated_college",1553018103570,2,"female","English","Scissors","Tue Mar 19 2019 13:50:54 GMT-0400 (Eastern Daylight Time)",1553017854635,4.14891666666667,1,"scissors","noncd","257422642872716"
1,30,"Mary","whitebrown",NA,"graduated_college",1553018103570,2,"female","English","horse","Tue Mar 19 2019 13:50:54 GMT-0400 (Eastern Daylight Time)",1553017854635,4.14891666666667,2,"horse","noncd","257422642872716"
1,30,"Mary","red",NA,"graduated_college",1553018103570,2,"female","English","corn","Tue Mar 19 2019 13:50:54 GMT-0400 (Eastern Daylight Time)",1553017854635,4.14891666666667,3,"corn","atyp","257422642872716"
1,30,"Mary","green",NA,"graduated_college",1553018103570,2,"female","English","toothbrush","Tue Mar 19 2019 13:50:54 GMT-0400 (Eastern Daylight Time)",1553017854635,4.14891666666667,4,"toothbrush","noncd","257422642872716"
1,30,"Mary","white",NA,"graduated_college",1553018103570,2,"female","English","pumpkin","Tue Mar 19 2019 13:50:54 GMT-0400 (Eastern Daylight Time)",1553017854635,4.14891666666667,5,"pumpkin","atyp","257422642872716"
1,30,"Mary","red",NA,"graduated_college",1553018103570,2,"female","English","flower","Tue Mar 19 2019 13:50:54 GMT-0400 (Eastern Daylight Time)",1553017854635,4.14891666666667,6,"flower","noncd","257422642872716"
1,30,"Mary","red",NA,"graduated_college",1553018103570,2,"female","English","candle","Tue Mar 19 2019 13:50:54 GMT-0400 (Eastern Daylight Time)",1553017854635,4.14891666666667,7,"candle","noncd","257422642872716"
