"HitCorrect","age","botresponse","color","comments","education","endTime","enjoyment","gender","languages","refexp1","refexp1_checked","refexp2","refexp2_checked","refexp3","refexp3_checked","refexp4","refexp4_checked","refexp_other","startDate","startTime","timeSpent","trial_number","type","typicality_cat","anon_worker_id"
1,31,"Jennifer","red",NA,"some_college",1553017623330,1,"male","English","red rock",FALSE,"rock",TRUE,"scissors",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,16,"rock","noncd","290675343897931"
1,31,"Jennifer","orange",NA,"some_college",1553017623330,1,"male","English","swan",FALSE,"orange butterfly",FALSE,"butterfly",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,17,"butterfly","noncd","290675343897931"
1,31,"Jennifer","white-brown",NA,"some_college",1553017623330,1,"male","English","green broccoli",FALSE,"horse",TRUE,"white-brown horse",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,18,"horse","noncd","290675343897931"
1,31,"Jennifer","blue",NA,"some_college",1553017623330,1,"male","English","green toothbrush",FALSE,"sponge",FALSE,"blue sponge",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,19,"sponge","noncd","290675343897931"
1,31,"Jennifer","red",NA,"some_college",1553017623330,1,"male","English","book",FALSE,"red book",TRUE,"yellow lamp",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,20,"book","noncd","290675343897931"
1,31,"Jennifer","yellow",NA,"some_college",1553017623330,1,"male","English","black feather",FALSE,"yellow banana",FALSE,"banana",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,21,"banana","typ","290675343897931"
1,31,"Jennifer","red",NA,"some_college",1553017623330,1,"male","English","red table",FALSE,"yellow banana",FALSE,"table",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,22,"table","noncd","290675343897931"
1,31,"Jennifer","yellow",NA,"some_college",1553017623330,1,"male","English","jacket",FALSE,"yellow jacket",TRUE,"broccoli",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,23,"jacket","noncd","290675343897931"
1,31,"Jennifer","white",NA,"some_college",1553017623330,1,"male","English","white swan",FALSE,"red tomato",FALSE,"swan",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,24,"swan","typ","290675343897931"
1,31,"Jennifer","green",NA,"some_college",1553017623330,1,"male","English","green scissors",TRUE,"scissors",FALSE,"red rock",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,25,"scissors","noncd","290675343897931"
1,31,"Jennifer","yellow",NA,"some_college",1553017623330,1,"male","English","yellow corn",FALSE,"white-brown horse",FALSE,"corn",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,26,"corn","typ","290675343897931"
1,31,"Jennifer","red",NA,"some_college",1553017623330,1,"male","English","bell pepper",FALSE,"red bell pepper",TRUE,"feather",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,27,"bell pepper","noncd","290675343897931"
1,31,"Jennifer","yellow",NA,"some_college",1553017623330,1,"male","English","yellow strawberry",TRUE,"red candle",FALSE,"strawberry",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,28,"strawberry","atyp","290675343897931"
1,31,"Jennifer","yellow",NA,"some_college",1553017623330,1,"male","English","yellow banana",FALSE,"yellow lamp",FALSE,"lamp",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,29,"lamp","noncd","290675343897931"
1,31,"Jennifer","yellow",NA,"some_college",1553017623330,1,"male","English","snowman",TRUE,"yellow snowman",FALSE,"strawberry",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,30,"snowman","atyp","290675343897931"
1,31,"Jennifer","green",NA,"some_college",1553017623330,1,"male","English","toothbrush",FALSE,"green toothbrush",TRUE,"mug",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:44:29 GMT-0600 (Mountain Daylight Time)",1553017469610,2.562,31,"toothbrush","noncd","290675343897931"
1,23,"Patricia","green",NA,"some_college",1553017622378,2,"male","English","toothbrush",FALSE,"green toothbrush",TRUE,"red car",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,1,"toothbrush","noncd","105766217614475"
1,23,"Patricia","red",NA,"some_college",1553017622378,2,"male","English","red candle",TRUE,"candle",FALSE,"white swan",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,2,"candle","noncd","105766217614475"
1,23,"Patricia","yellow",NA,"some_college",1553017622378,2,"male","English","egg",TRUE,"red soap",FALSE,"yellow egg",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,3,"egg","atyp","105766217614475"
1,23,"Patricia","red",NA,"some_college",1553017622378,2,"male","English","tomato",TRUE,"table",FALSE,"red tomato",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,4,"tomato","typ","105766217614475"
1,23,"Patricia","white-brown",NA,"some_college",1553017622378,2,"male","English","white-brown horse",FALSE,"butterfly",FALSE,"horse",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,5,"horse","noncd","105766217614475"
1,23,"Patricia","white",NA,"some_college",1553017622378,2,"male","English","pumpkin",FALSE,"white pumpkin",TRUE,"yellow corn",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,6,"pumpkin","atyp","105766217614475"
1,23,"Patricia","blue",NA,"some_college",1553017622378,2,"male","English","blue sponge",FALSE,"white swan",FALSE,"sponge",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,7,"sponge","noncd","105766217614475"
1,23,"Patricia","yellow",NA,"some_college",1553017622378,2,"male","English","jacket",FALSE,"yellow jacket",TRUE,"carrot",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,8,"jacket","noncd","105766217614475"
1,23,"Patricia","yellow",NA,"some_college",1553017622378,2,"male","English","strawberry",FALSE,"white snowman",FALSE,"yellow strawberry",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,9,"strawberry","atyp","105766217614475"
1,23,"Patricia","red",NA,"some_college",1553017622378,2,"male","English","red bell pepper",TRUE,"corn",FALSE,"bell pepper",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,10,"bell pepper","noncd","105766217614475"
1,23,"Patricia","white",NA,"some_college",1553017622378,2,"male","English","white swan",FALSE,"strawberry",FALSE,"swan",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,11,"swan","typ","105766217614475"
1,23,"Patricia","green",NA,"some_college",1553017622378,2,"male","English","orange butterfly",FALSE,"green lettuce",FALSE,"lettuce",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,12,"lettuce","typ","105766217614475"
1,23,"Patricia","orange",NA,"some_college",1553017622378,2,"male","English","orange butterfly",FALSE,"butterfly",TRUE,"red tomato",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,13,"butterfly","noncd","105766217614475"
1,23,"Patricia","red",NA,"some_college",1553017622378,2,"male","English","rock",TRUE,"red rock",FALSE,"light chair",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,14,"rock","noncd","105766217614475"
1,23,"Patricia","green",NA,"some_college",1553017622378,2,"male","English","scissors",TRUE,"yellow banana",FALSE,"green scissors",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,15,"scissors","noncd","105766217614475"
1,23,"Patricia","yellow",NA,"some_college",1553017622378,2,"male","English","banana",TRUE,"bell pepper",FALSE,"yellow banana",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,16,"banana","typ","105766217614475"
1,23,"Patricia","orange",NA,"some_college",1553017622378,2,"male","English","carrot",TRUE,"red strawberry",FALSE,"orange carrot",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,17,"carrot","typ","105766217614475"
1,23,"Patricia","yellow",NA,"some_college",1553017622378,2,"male","English","yellow corn",FALSE,"corn",TRUE,"egg",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,18,"corn","typ","105766217614475"
1,23,"Patricia","red",NA,"some_college",1553017622378,2,"male","English","flower",FALSE,"red flower",TRUE,"green scissors",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,19,"flower","noncd","105766217614475"
1,23,"Patricia","light",NA,"some_college",1553017622378,2,"male","English","flower",FALSE,"chair",TRUE,"light chair",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,20,"chair","noncd","105766217614475"
1,23,"Patricia","black",NA,"some_college",1553017622378,2,"male","English","black feather",FALSE,"white swan",FALSE,"feather",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,21,"feather","noncd","105766217614475"
1,23,"Patricia","orange",NA,"some_college",1553017622378,2,"male","English","mug",FALSE,"orange mug",TRUE,"yellow corn",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,22,"mug","noncd","105766217614475"
1,23,"Patricia","red",NA,"some_college",1553017622378,2,"male","English","lamp",FALSE,"red soap",FALSE,"soap",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,23,"soap","noncd","105766217614475"
1,23,"Patricia","yellow",NA,"some_college",1553017622378,2,"male","English","lamp",TRUE,"yellow lamp",FALSE,"table",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,24,"lamp","noncd","105766217614475"
1,23,"Patricia","yellow",NA,"some_college",1553017622378,2,"male","English","yellow bike",TRUE,"bike",FALSE,"pumpkin",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,25,"bike","noncd","105766217614475"
1,23,"Patricia","red",NA,"some_college",1553017622378,2,"male","English","broccoli",FALSE,"feather",FALSE,"red broccoli",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,26,"broccoli","atyp","105766217614475"
1,23,"Patricia","red",NA,"some_college",1553017622378,2,"male","English","table",TRUE,"red car",FALSE,"red table",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,27,"table","noncd","105766217614475"
1,23,"Patricia","red",NA,"some_college",1553017622378,2,"male","English","red book",FALSE,"carrot",FALSE,"book",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,28,"book","noncd","105766217614475"
1,23,"Patricia","red",NA,"some_college",1553017622378,2,"male","English","red car",TRUE,"car",FALSE,"jacket",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,29,"car","noncd","105766217614475"
1,23,"Patricia","white",NA,"some_college",1553017622378,2,"male","English","white snowman",FALSE,"snowman",TRUE,"green broccoli",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,30,"snowman","typ","105766217614475"
1,23,"Patricia","orange",NA,"some_college",1553017622378,2,"male","English","balloon",FALSE,"toothbrush",FALSE,"orange balloon",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:44:06 GMT-0500 (Central Daylight Time)",1553017446907,2.92451666666667,31,"balloon","noncd","105766217614475"
1,30,"Barbara","green",NA,"some_college",1553017436281,NA,"male",NA,"scissors",TRUE,"green scissors",FALSE,"toothbrush",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,1,"scissors","noncd","256761633187177"
1,30,"Barbara","red",NA,"some_college",1553017436281,NA,"male",NA,"red tomato",FALSE,"bell pepper",FALSE,"red bell pepper",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,2,"bell pepper","noncd","256761633187177"
1,30,"Barbara","red",NA,"some_college",1553017436281,NA,"male",NA,"red bell pepper",FALSE,"red table",FALSE,"table",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,3,"table","noncd","256761633187177"
1,30,"Barbara","red",NA,"some_college",1553017436281,NA,"male",NA,"car",FALSE,"red car",TRUE,"yellow banana",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,4,"car","noncd","256761633187177"
1,30,"Barbara","orange",NA,"some_college",1553017436281,NA,"male",NA,"orange butterfly",FALSE,"butterfly",TRUE,"lettuce",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,5,"butterfly","noncd","256761633187177"
1,30,"Barbara","orange",NA,"some_college",1553017436281,NA,"male",NA,"orange banana",TRUE,"tomato",FALSE,"banana",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,6,"banana","atyp","256761633187177"
1,30,"Barbara","orange",NA,"some_college",1553017436281,NA,"male",NA,"orange lettuce",TRUE,"orange balloon",FALSE,"lettuce",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,7,"lettuce","atyp","256761633187177"
1,30,"Barbara","red",NA,"some_college",1553017436281,NA,"male",NA,"flower",TRUE,"red flower",FALSE,"toothbrush",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,8,"flower","noncd","256761633187177"
1,30,"Barbara","red",NA,"some_college",1553017436281,NA,"male",NA,"flower",FALSE,"red soap",FALSE,"soap",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,9,"soap","noncd","256761633187177"
1,30,"Barbara","green",NA,"some_college",1553017436281,NA,"male",NA,"bell pepper",FALSE,"green broccoli",FALSE,"broccoli",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,10,"broccoli","typ","256761633187177"
1,30,"Barbara","white",NA,"some_college",1553017436281,NA,"male",NA,"white snowman",FALSE,"snowman",TRUE,"horse",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,11,"snowman","typ","256761633187177"
1,30,"Barbara","yellow",NA,"some_college",1553017436281,NA,"male",NA,"strawberry",FALSE,"yellow jacket",TRUE,"jacket",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,12,"jacket","noncd","256761633187177"
1,30,"Barbara","red",NA,"some_college",1553017436281,NA,"male",NA,"corn",FALSE,"red corn",TRUE,"black feather",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,13,"corn","atyp","256761633187177"
1,30,"Barbara","red",NA,"some_college",1553017436281,NA,"male",NA,"rock",TRUE,"swan",FALSE,"red rock",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,14,"rock","noncd","256761633187177"
1,30,"Barbara","white-brown",NA,"some_college",1553017436281,NA,"male",NA,"white-brown horse",FALSE,"horse",TRUE,"strawberry",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,15,"horse","noncd","256761633187177"
1,30,"Barbara","white",NA,"some_college",1553017436281,NA,"male",NA,"white tomato",TRUE,"orange carrot",FALSE,"tomato",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,16,"tomato","atyp","256761633187177"
1,30,"Barbara","white",NA,"some_college",1553017436281,NA,"male",NA,"white egg",FALSE,"scissors",FALSE,"egg",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,17,"egg","typ","256761633187177"
1,30,"Barbara","red",NA,"some_college",1553017436281,NA,"male",NA,"candle",TRUE,"red candle",FALSE,"bell pepper",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,18,"candle","noncd","256761633187177"
1,30,"Barbara","yellow",NA,"some_college",1553017436281,NA,"male",NA,"broccoli",FALSE,"yellow bike",TRUE,"bike",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,19,"bike","noncd","256761633187177"
1,30,"Barbara","yellow",NA,"some_college",1553017436281,NA,"male",NA,"flower",FALSE,"yellow strawberry",TRUE,"strawberry",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,20,"strawberry","atyp","256761633187177"
1,30,"Barbara","orange",NA,"some_college",1553017436281,NA,"male",NA,"mug",FALSE,"orange mug",TRUE,"red tomato",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,21,"mug","noncd","256761633187177"
1,30,"Barbara","green",NA,"some_college",1553017436281,NA,"male",NA,"green swan",TRUE,"swan",FALSE,"red book",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,22,"swan","atyp","256761633187177"
1,30,"Barbara","green",NA,"some_college",1553017436281,NA,"male",NA,"corn",FALSE,"green carrot",TRUE,"carrot",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,23,"carrot","atyp","256761633187177"
1,30,"Barbara","orange",NA,"some_college",1553017436281,NA,"male",NA,"balloon",FALSE,"car",FALSE,"orange balloon",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,24,"balloon","noncd","256761633187177"
1,30,"Barbara","black",NA,"some_college",1553017436281,NA,"male",NA,"black feather",TRUE,"white snowman",FALSE,"feather",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,25,"feather","noncd","256761633187177"
1,30,"Barbara","white",NA,"some_college",1553017436281,NA,"male",NA,"green scissors",FALSE,"white pumpkin",TRUE,"pumpkin",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,26,"pumpkin","atyp","256761633187177"
1,30,"Barbara","light",NA,"some_college",1553017436281,NA,"male",NA,"light chair",FALSE,"chair",TRUE,"orange mug",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,27,"chair","noncd","256761633187177"
1,30,"Barbara","yellow",NA,"some_college",1553017436281,NA,"male",NA,"lamp",TRUE,"orange pumpkin",FALSE,"yellow lamp",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,28,"lamp","noncd","256761633187177"
1,30,"Barbara","red",NA,"some_college",1553017436281,NA,"male",NA,"red flower",FALSE,"book",TRUE,"red book",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,29,"book","noncd","256761633187177"
1,30,"Barbara","blue",NA,"some_college",1553017436281,NA,"male",NA,"sponge",TRUE,"orange butterfly",FALSE,"blue sponge",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,30,"sponge","noncd","256761633187177"
1,30,"Barbara","green",NA,"some_college",1553017436281,NA,"male",NA,"green lettuce",FALSE,"toothbrush",TRUE,"green toothbrush",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:40:56 GMT-0700 (Pacific Daylight Time)",1553017256257,3.0004,31,"toothbrush","noncd","256761633187177"
1,48,"Elizabeth","white-brown","none","some_college",1553017270217,1,"female","English","horse",TRUE,"white-brown horse",FALSE,"red bell pepper",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,1,"horse","noncd","889450457702452"
1,48,"Elizabeth","orange","none","some_college",1553017270217,1,"female","English","orange mug",FALSE,"orange butterfly",FALSE,"mug",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,2,"mug","noncd","889450457702452"
1,48,"Elizabeth","green","none","some_college",1553017270217,1,"female","English","carrot",FALSE,"lettuce",TRUE,"green lettuce",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,3,"lettuce","typ","889450457702452"
1,48,"Elizabeth","orange","none","some_college",1553017270217,1,"female","English","banana",FALSE,"orange banana",TRUE,"lamp",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,4,"banana","atyp","889450457702452"
1,48,"Elizabeth","red","none","some_college",1553017270217,1,"female","English","red strawberry",FALSE,"corn",FALSE,"strawberry",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,5,"strawberry","typ","889450457702452"
1,48,"Elizabeth","orange","none","some_college",1553017270217,1,"female","English","broccoli",FALSE,"orange butterfly",FALSE,"butterfly",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,6,"butterfly","noncd","889450457702452"
1,48,"Elizabeth","light","none","some_college",1553017270217,1,"female","English","light chair",FALSE,"chair",TRUE,"red table",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,7,"chair","noncd","889450457702452"
1,48,"Elizabeth","red","none","some_college",1553017270217,1,"female","English","table",TRUE,"red table",FALSE,"book",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,8,"table","noncd","889450457702452"
1,48,"Elizabeth","red","none","some_college",1553017270217,1,"female","English","book",TRUE,"red book",FALSE,"horse",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,9,"book","noncd","889450457702452"
1,48,"Elizabeth","white","none","some_college",1553017270217,1,"female","English","white snowman",FALSE,"snowman",TRUE,"butterfly",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,10,"snowman","typ","889450457702452"
1,48,"Elizabeth","white","none","some_college",1553017270217,1,"female","English","white swan",FALSE,"white-brown horse",FALSE,"swan",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,11,"swan","typ","889450457702452"
1,48,"Elizabeth","red","none","some_college",1553017270217,1,"female","English","red flower",TRUE,"red candle",FALSE,"flower",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,12,"flower","noncd","889450457702452"
1,48,"Elizabeth","yellow","none","some_college",1553017270217,1,"female","English","swan",FALSE,"egg",FALSE,"yellow egg",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,13,"egg","atyp","889450457702452"
1,48,"Elizabeth","yellow","none","some_college",1553017270217,1,"female","English","jacket",TRUE,"book",FALSE,"yellow jacket",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,14,"jacket","noncd","889450457702452"
1,48,"Elizabeth","orange","none","some_college",1553017270217,1,"female","English","orange balloon",TRUE,"white egg",FALSE,"balloon",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,15,"balloon","noncd","889450457702452"
1,48,"Elizabeth","red","none","some_college",1553017270217,1,"female","English","red candle",FALSE,"red strawberry",FALSE,"candle",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,16,"candle","noncd","889450457702452"
1,48,"Elizabeth","blue","none","some_college",1553017270217,1,"female","English","blue sponge",FALSE,"white snowman",FALSE,"sponge",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,17,"sponge","noncd","889450457702452"
1,48,"Elizabeth","red","none","some_college",1553017270217,1,"female","English","red tomato",FALSE,"tomato",TRUE,"pumpkin",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 13:37:37 GMT-0400 (Eastern Daylight Time)",1553017057532,3.54475,18,"tomato","typ","889450457702452"
