"HitCorrect","age","comments","education","endTime","enjoyment","gender","item","languages","refexp","startDate","startTime","timeSpent","trial_number","anon_worker_id"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","green_billiardball","english","pool ball","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,31,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","pink_piggybank","english","piggy bank","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,32,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","light_chair","english","chair","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,33,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","pink_cottoncandy","english","cotton candy","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,34,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","red_tomato","english","tomato","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,35,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","pink_pig","english","pig","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,36,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","orange_balloon","english","balloon","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,37,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","green_broccoli","english","broccoli","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,38,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","green_zucchini","english","cucumber","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,39,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","red_sportscar","english","car","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,40,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","green_lettuce","english","romaine","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,41,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","red_lobster","english","lobster","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,42,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","yellow_jacket","english","raincoat","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,43,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","yellow_lamp","english","lamp","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,44,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","orange_carrot","english","carrot","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,45,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","yellow_banana","english","banana","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,46,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","red_bellpepper","english","pepper","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,47,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","red_rock","english","rock","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,48,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","yellow_corn","english","corn","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,49,"304234736475744"
1,33,"Thanks!","graduated_high_school",1551801872622,2,"female","red_candle","english","candle","Tue Mar 05 2019 11:00:36 GMT-0500 (Eastern Standard Time)",1551801636453,3.93615,50,"304234736475744"
1,31,NA,"some_college",1551800158902,2,"female","red_book","english","book","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,1,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","orange_balloon","english","balloon","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,2,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","red_bellpepper","english","pepper","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,3,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","red_tomato","english","tomato","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,4,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","yellow_bicycle","english","bicycle","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,5,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","red_soap","english","soap","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,6,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","green_zucchini","english","cucumber","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,7,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","red_table","english","table","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,8,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","green_cactus","english","cactus","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,9,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","pink_cottoncandy","english","cotton candy","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,10,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","orange_butterfly","english","butterfly","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,11,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","pink_flamingo","english","flamingo","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,12,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","light_chair","english","chair","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,13,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","yellow_banana","english","banana","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,14,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","green_toothbrush","english","toothbrush","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,15,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","orange_trafficcone","english","traffic cone","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,16,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","pink_pig","english","pig","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,17,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","yellow_lamp","english","lamp","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,18,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","red_candle","english","candle","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,19,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","white_toiletpaper","english","toilet paper","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,20,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","red_strawberry","english","strawberry","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,21,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","green_pickle","english","pickle","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,22,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","white_egg","english","egg","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,23,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","pink_piggybank","english","piggy bank","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,24,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","whitebrown_horse","english","horse","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,25,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","red_flower","english","flower","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,26,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","green_broccoli","english","broccoli","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,27,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","yellow_rubberduck","english","rubber duckie","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,28,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","orange_tack","english","pin","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,29,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","orange_pumpkin","english","pumpkin","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,30,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","green_scissors","english","scissors","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,31,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","yellow_house","english","house","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,32,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","red_rock","english","rock","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,33,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","white_snowman","english","snowman","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,34,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","red_fireextinguisher","english","fire extinguisher","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,35,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","red_lobster","english","lobster","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,36,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","yellow_jacket","english","jacket","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,37,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","white_swan","english","swan","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,38,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","blue_sponge","english","sponge","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,39,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","orange_carrot","english","carrot","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,40,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","orange_basketball","english","basketball","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,41,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","red_sportscar","english","car","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,42,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","red_car","english","car","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,43,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","green_lettuce_iceberg","english","lettuce","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,44,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","black_feather","english","feather","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,45,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","yellow_taxi","english","taxi","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,46,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","green_lettuce","english","lettuce","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,47,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","green_billiardball","english","billard ball","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,48,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","yellow_corn","english","corn","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,49,"191021373590768"
1,31,NA,"some_college",1551800158902,2,"female","orange_cup","english","mug","Tue Mar 05 2019 10:32:06 GMT-0500 (Eastern Standard Time)",1551799926228,3.8779,50,"191021373590768"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","yellow_taxi","English","taxi","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,1,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","green_lettuce","English","lettuce","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,2,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","red_table","English","table","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,3,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","green_toothbrush","English","toothbrush","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,4,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","green_billiardball","English","pool ball","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,5,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","red_lobster","English","lobster","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,6,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","yellow_lamp","English","lamp","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,7,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","orange_cup","English","mug","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,8,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","red_flower","English","flower","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,9,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","red_soap","English","soap","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,10,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","pink_flamingo","English","flamingo","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,11,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","yellow_house","English","house","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,12,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","yellow_banana","English","banana","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,13,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","pink_piggybank","English","piggy bank","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,14,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","white_toiletpaper","English","toilet paper","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,15,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","orange_pumpkin","English","pumpkin","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,16,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","orange_balloon","English","balloon","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,17,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","yellow_rubberduck","English","rubber duck","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,18,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","orange_carrot","English","carrot","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,19,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","yellow_bicycle","English","bicycle","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,20,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","white_swan","English","swan","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,21,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","pink_pig","English","piglet","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,22,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","green_lettuce_iceberg","English","lettuce head","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,23,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","orange_basketball","English","basketball","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,24,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","red_tomato","English","tomato","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,25,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","yellow_corn","English","corn","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,26,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","red_car","English","sedan","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,27,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","red_strawberry","English","strawberry","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,28,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","red_rock","English","rock","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,29,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","pink_cottoncandy","English","cotton candy","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,30,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","green_pickle","English","cucumber","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,31,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","red_book","English","book","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,32,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","orange_trafficcone","English","cone","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,33,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","red_bellpepper","English","bell pepper","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,34,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","orange_tack","English","thumb tack","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,35,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","red_sportscar","English","sports car","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,36,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","blue_sponge","English","sponge","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,37,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","green_cactus","English","cactus","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,38,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","green_scissors","English","scissors","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,39,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","red_fireextinguisher","English","fire hydrant","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,40,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","green_zucchini","English","zucchini","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,41,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","whitebrown_horse","English","horse","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,42,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","white_egg","English","egg","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,43,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","light_chair","English","chair","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,44,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","red_candle","English","candle","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,45,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","green_broccoli","English","broccoli","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,46,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","black_feather","English","feather","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,47,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","yellow_jacket","English","coat","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,48,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","white_snowman","English","snow man","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,49,"018788711297656"
1,43,"Thanks for the HIT!  I did my best and hope the data is useful!","some_college",1551799975530,2,"male","orange_butterfly","English","butterfly","Tue Mar 05 2019 10:21:24 GMT-0500 (Eastern Standard Time)",1551799284513,11.51695,50,"018788711297656"
1,31,NA,"graduated_college",1551799706142,2,"male","pink_cottoncandy","english","cotton candy","Tue Mar 05 2019 09:25:57 GMT-0600 (Central Standard Time)",1551799557399,2.47905,1,"352436319852900"
1,31,NA,"graduated_college",1551799706142,2,"male","red_sportscar","english","car","Tue Mar 05 2019 09:25:57 GMT-0600 (Central Standard Time)",1551799557399,2.47905,2,"352436319852900"
1,31,NA,"graduated_college",1551799706142,2,"male","orange_cup","english","mug","Tue Mar 05 2019 09:25:57 GMT-0600 (Central Standard Time)",1551799557399,2.47905,3,"352436319852900"
1,31,NA,"graduated_college",1551799706142,2,"male","yellow_jacket","english","jacket","Tue Mar 05 2019 09:25:57 GMT-0600 (Central Standard Time)",1551799557399,2.47905,4,"352436319852900"
1,31,NA,"graduated_college",1551799706142,2,"male","red_book","english","book","Tue Mar 05 2019 09:25:57 GMT-0600 (Central Standard Time)",1551799557399,2.47905,5,"352436319852900"
1,31,NA,"graduated_college",1551799706142,2,"male","orange_butterfly","english","butterfly","Tue Mar 05 2019 09:25:57 GMT-0600 (Central Standard Time)",1551799557399,2.47905,6,"352436319852900"
1,31,NA,"graduated_college",1551799706142,2,"male","white_snowman","english","snowman","Tue Mar 05 2019 09:25:57 GMT-0600 (Central Standard Time)",1551799557399,2.47905,7,"352436319852900"
1,31,NA,"graduated_college",1551799706142,2,"male","yellow_banana","english","banana","Tue Mar 05 2019 09:25:57 GMT-0600 (Central Standard Time)",1551799557399,2.47905,8,"352436319852900"
1,31,NA,"graduated_college",1551799706142,2,"male","white_toiletpaper","english","toilet paper","Tue Mar 05 2019 09:25:57 GMT-0600 (Central Standard Time)",1551799557399,2.47905,9,"352436319852900"
1,31,NA,"graduated_college",1551799706142,2,"male","whitebrown_horse","english","horse","Tue Mar 05 2019 09:25:57 GMT-0600 (Central Standard Time)",1551799557399,2.47905,10,"352436319852900"
1,31,NA,"graduated_college",1551799706142,2,"male","red_strawberry","english","strawberry","Tue Mar 05 2019 09:25:57 GMT-0600 (Central Standard Time)",1551799557399,2.47905,11,"352436319852900"
1,31,NA,"graduated_college",1551799706142,2,"male","white_swan","english","goose","Tue Mar 05 2019 09:25:57 GMT-0600 (Central Standard Time)",1551799557399,2.47905,12,"352436319852900"
1,31,NA,"graduated_college",1551799706142,2,"male","red_lobster","english","lobster","Tue Mar 05 2019 09:25:57 GMT-0600 (Central Standard Time)",1551799557399,2.47905,13,"352436319852900"
1,31,NA,"graduated_college",1551799706142,2,"male","orange_basketball","english","basketball","Tue Mar 05 2019 09:25:57 GMT-0600 (Central Standard Time)",1551799557399,2.47905,14,"352436319852900"
